grid_id,cnt_store,cnt_112,cnt_5crime,cnt_cctv,cnt_patrol,sigungu,x_center,y_center
다마403179,2,0,0,0,0,장성군,940350.0,1717950.0
다마404178,1,2,0,0,0,장성군,940450.0,1717850.0
다마404179,1,0,0,0,0,장성군,940450.0,1717950.0
다마405063,1,0,0,0,0,장성군,940550.0,1706350.0
다마405146,4,0,0,1,1,장성군,940550.0,1714650.0
다마406145,3,0,0,0,0,장성군,940650.0,1714550.0
다마406170,1,0,0,0,0,장성군,940650.0,1717050.0
다마406176,2,0,0,0,0,장성군,940650.0,1717650.0
다마407146,1,0,0,0,0,장성군,940750.0,1714650.0
다마410092,1,0,0,0,0,장성군,941050.0,1709250.0
다마410131,2,1,0,0,0,장성군,941050.0,1713150.0
다마411132,2,0,0,0,0,장성군,941150.0,1713250.0
다마412136,1,0,0,0,0,장성군,941250.0,1713650.0
다마412137,1,0,0,0,0,장성군,941250.0,1713750.0
다마413098,1,0,0,0,0,장성군,941350.0,1709850.0
다마413138,1,0,0,0,0,장성군,941350.0,1713850.0
다마414094,1,0,0,0,0,장성군,941450.0,1709450.0
다마414098,1,0,0,0,0,장성군,941450.0,1709850.0
다마414141,1,0,0,0,0,장성군,941450.0,1714150.0
다마414149,3,0,0,0,0,장성군,941450.0,1714950.0
다마417132,1,3,0,0,0,장성군,941750.0,1713250.0
다마418079,1,0,0,0,0,장성군,941850.0,1707950.0
다마419068,1,0,0,0,0,장성군,941950.0,1706850.0
다마419070,1,0,0,0,0,장성군,941950.0,1707050.0
다마419084,3,0,0,0,0,장성군,941950.0,1708450.0
다마421062,1,0,0,0,0,장성군,942150.0,1706250.0
다마422043,1,0,0,0,0,장성군,942250.0,1704350.0
다마422044,1,0,0,0,0,장성군,942250.0,1704450.0
다마423131,1,1,0,0,0,장성군,942350.0,1713150.0
다마425033,1,0,0,0,0,장성군,942550.0,1703350.0
다마425045,2,0,0,0,0,장성군,942550.0,1704550.0
다마426026,1,0,0,0,0,담양군,942650.0,1702650.0
다마426028,1,0,0,0,0,담양군,942650.0,1702850.0
다마426034,1,0,0,0,0,장성군,942650.0,1703450.0
다마426045,1,0,0,0,0,장성군,942650.0,1704550.0
다마427094,1,0,0,0,0,장성군,942750.0,1709450.0
다마427097,1,0,0,0,0,장성군,942750.0,1709750.0
다마427098,1,1,0,0,1,장성군,942750.0,1709850.0
다마428026,1,0,0,0,0,담양군,942850.0,1702650.0
다마428045,1,0,0,0,0,장성군,942850.0,1704550.0
다마428097,1,0,0,0,0,장성군,942850.0,1709750.0
다마430108,1,0,0,0,0,장성군,943050.0,1710850.0
다마431126,1,0,0,0,0,장성군,943150.0,1712650.0
다마432126,1,0,0,0,0,장성군,943250.0,1712650.0
다마433110,2,0,0,0,0,장성군,943350.0,1711050.0
다마433122,2,0,0,0,0,장성군,943350.0,1712250.0
다마434001,1,0,0,0,0,담양군,943450.0,1700150.0
다마434002,1,0,0,0,0,담양군,943450.0,1700250.0
다마434119,1,1,0,0,0,장성군,943450.0,1711950.0
다마434147,1,0,0,0,0,장성군,943450.0,1714750.0
다마434156,2,0,0,0,0,장성군,943450.0,1715650.0
다마434157,3,0,0,0,0,장성군,943450.0,1715750.0
다마435001,3,1,0,0,0,담양군,943550.0,1700150.0
다마435144,1,1,0,0,0,장성군,943550.0,1714450.0
다마435145,2,0,0,0,0,장성군,943550.0,1714550.0
다마435146,4,3,0,0,0,장성군,943550.0,1714650.0
다마435147,2,1,0,0,0,장성군,943550.0,1714750.0
다마435148,1,1,1,0,0,장성군,943550.0,1714850.0
다마435155,1,0,0,0,0,장성군,943550.0,1715550.0
다마435156,1,0,0,0,0,장성군,943550.0,1715650.0
다마436000,7,0,0,0,0,담양군,943650.0,1700050.0
다마436001,1,0,0,0,0,담양군,943650.0,1700150.0
다마436123,1,0,0,0,0,장성군,943650.0,1712350.0
다마436125,1,1,0,3,0,장성군,943650.0,1712550.0
다마436126,1,0,0,0,0,장성군,943650.0,1712650.0
다마436145,10,1,1,1,1,장성군,943650.0,1714550.0
다마436146,1,0,0,0,0,장성군,943650.0,1714650.0
다마436147,1,1,0,0,0,장성군,943650.0,1714750.0
다마436148,1,2,0,3,0,장성군,943650.0,1714850.0
다마438117,1,1,0,0,0,장성군,943850.0,1711750.0
다마438122,1,0,0,0,0,장성군,943850.0,1712250.0
다마438126,3,3,0,0,1,장성군,943850.0,1712650.0
다마438129,6,0,0,0,0,장성군,943850.0,1712950.0
다마439117,1,1,0,0,0,장성군,943950.0,1711750.0
다마439125,1,0,0,0,0,장성군,943950.0,1712550.0
다마439126,10,3,0,0,1,장성군,943950.0,1712650.0
다마439127,1,1,0,0,0,장성군,943950.0,1712750.0
다마439128,2,0,0,0,0,장성군,943950.0,1712850.0
다마439129,3,1,0,0,1,장성군,943950.0,1712950.0
다마439161,1,2,0,0,0,장성군,943950.0,1716150.0
다마440127,3,1,0,0,1,장성군,944050.0,1712750.0
다마440128,4,0,0,0,0,장성군,944050.0,1712850.0
다마440132,1,0,0,0,0,장성군,944050.0,1713250.0
다마441104,1,0,0,0,0,장성군,944150.0,1710450.0
다마441124,1,0,0,0,0,장성군,944150.0,1712450.0
다마441126,2,0,0,4,0,장성군,944150.0,1712650.0
다마441130,2,0,0,0,0,장성군,944150.0,1713050.0
다마441162,1,0,0,0,0,장성군,944150.0,1716250.0
다마442131,2,0,0,0,0,장성군,944250.0,1713150.0
다마442132,1,0,0,0,0,장성군,944250.0,1713250.0
다마443126,1,0,0,0,0,장성군,944350.0,1712650.0
다마444057,1,0,0,0,0,담양군,944450.0,1705750.0
다마447060,2,1,0,0,0,담양군,944750.0,1706050.0
다마449059,1,0,0,0,0,담양군,944950.0,1705950.0
다마450002,1,0,0,0,0,담양군,945050.0,1700250.0
다마451004,1,0,0,0,0,담양군,945150.0,1700450.0
다마452024,1,0,0,0,0,담양군,945250.0,1702450.0
다마452066,1,0,0,0,0,담양군,945250.0,1706650.0
다마454066,3,0,0,0,0,담양군,945450.0,1706650.0
다마455023,1,0,0,0,0,담양군,945550.0,1702350.0
다마455067,1,0,0,0,0,담양군,945550.0,1706750.0
다마455069,1,0,0,0,0,담양군,945550.0,1706950.0
다마455122,1,0,0,0,0,장성군,945550.0,1712250.0
다마456122,2,0,0,0,1,장성군,945650.0,1712250.0
다마457068,1,0,0,0,0,담양군,945750.0,1706850.0
다마457099,1,0,0,0,0,장성군,945750.0,1709950.0
다마457122,1,2,0,0,0,장성군,945750.0,1712250.0
다마458122,1,0,0,0,0,장성군,945850.0,1712250.0
다마459120,1,0,0,0,0,장성군,945950.0,1712050.0
다마460066,1,0,0,0,0,담양군,946050.0,1706650.0
다마461005,1,0,0,0,0,담양군,946150.0,1700550.0
다마461023,2,0,0,0,0,담양군,946150.0,1702350.0
다마461099,1,0,0,0,0,장성군,946150.0,1709950.0
다마461101,1,0,0,0,0,장성군,946150.0,1710150.0
다마461109,1,0,0,0,0,장성군,946150.0,1710950.0
다마463100,1,1,0,0,0,장성군,946350.0,1710050.0
다마464113,1,0,0,0,0,장성군,946450.0,1711350.0
다마465001,1,0,0,0,0,담양군,946550.0,1700150.0
다마465022,1,0,0,0,0,담양군,946550.0,1702250.0
다마465067,1,0,0,0,0,담양군,946550.0,1706750.0
다마466004,1,0,0,0,0,담양군,946650.0,1700450.0
다마466011,1,0,0,0,0,담양군,946650.0,1701150.0
다마466068,1,0,0,0,0,담양군,946650.0,1706850.0
다마466110,2,0,0,0,1,장성군,946650.0,1711050.0
다마467003,1,0,0,0,0,담양군,946750.0,1700350.0
다마467068,1,1,0,0,0,담양군,946750.0,1706850.0
다마468027,1,1,0,0,0,담양군,946850.0,1702750.0
다마468069,1,0,0,0,0,담양군,946850.0,1706950.0
다마469019,2,1,1,0,0,담양군,946950.0,1701950.0
다마470003,1,0,0,0,0,담양군,947050.0,1700350.0
다마470109,1,0,0,0,0,장성군,947050.0,1710950.0
다마472017,1,0,0,0,0,담양군,947250.0,1701750.0
다마472022,1,0,0,0,0,담양군,947250.0,1702250.0
다마473065,1,0,0,0,0,담양군,947350.0,1706550.0
다마474056,1,0,0,0,0,담양군,947450.0,1705650.0
다마474066,1,0,0,0,0,담양군,947450.0,1706650.0
다마475060,1,0,0,0,0,담양군,947550.0,1706050.0
다마475067,1,0,0,0,0,담양군,947550.0,1706750.0
다마476016,1,0,0,0,0,담양군,947650.0,1701650.0
다마476020,1,0,0,0,0,담양군,947650.0,1702050.0
다마476054,1,0,0,0,0,담양군,947650.0,1705450.0
다마476068,1,0,0,0,0,담양군,947650.0,1706850.0
다마476089,1,0,0,0,0,담양군,947650.0,1708950.0
다마477017,1,0,0,0,0,담양군,947750.0,1701750.0
다마477066,1,0,0,0,0,담양군,947750.0,1706650.0
다마477085,1,0,0,0,0,담양군,947750.0,1708550.0
다마477094,2,0,0,0,0,담양군,947750.0,1709450.0
다마478011,2,1,0,0,0,담양군,947850.0,1701150.0
다마478054,1,0,0,0,0,담양군,947850.0,1705450.0
다마478066,1,0,0,0,0,담양군,947850.0,1706650.0
다마478076,1,0,0,0,0,담양군,947850.0,1707650.0
다마479007,2,0,0,0,0,담양군,947950.0,1700750.0
다마479008,2,0,0,0,0,담양군,947950.0,1700850.0
다마479010,1,0,0,0,0,담양군,947950.0,1701050.0
다마479018,1,0,0,0,0,담양군,947950.0,1701850.0
다마480007,3,0,1,0,0,담양군,948050.0,1700750.0
다마480008,3,2,0,0,0,담양군,948050.0,1700850.0
다마480009,4,0,0,0,0,담양군,948050.0,1700950.0
다마480010,1,0,0,0,0,담양군,948050.0,1701050.0
다마480055,1,0,0,0,0,담양군,948050.0,1705550.0
다마481007,1,1,0,2,0,담양군,948150.0,1700750.0
다마481008,5,6,0,0,0,담양군,948150.0,1700850.0
다마481009,6,0,0,0,0,담양군,948150.0,1700950.0
다마481010,1,1,0,0,0,담양군,948150.0,1701050.0
다마482002,1,0,0,0,0,담양군,948250.0,1700250.0
다마482008,5,1,0,1,1,담양군,948250.0,1700850.0
다마482009,3,0,0,0,0,담양군,948250.0,1700950.0
다마482075,1,0,0,0,0,담양군,948250.0,1707550.0
다마482078,1,0,0,0,0,담양군,948250.0,1707850.0
다마483000,1,0,0,0,0,담양군,948350.0,1700050.0
다마483003,1,0,0,0,0,담양군,948350.0,1700350.0
다마483006,2,34,0,0,0,담양군,948350.0,1700650.0
다마483007,7,9,0,0,0,담양군,948350.0,1700750.0
다마483008,8,2,0,0,0,담양군,948350.0,1700850.0
다마483009,2,0,0,0,0,담양군,948350.0,1700950.0
다마483055,1,0,0,0,0,담양군,948350.0,1705550.0
다마484001,2,0,0,0,0,담양군,948450.0,1700150.0
다마484006,1,3,0,0,0,담양군,948450.0,1700650.0
다마484017,1,0,0,0,0,담양군,948450.0,1701750.0
다마484025,1,0,0,0,0,담양군,948450.0,1702550.0
다마484026,1,2,0,0,0,담양군,948450.0,1702650.0
다마485003,1,0,0,0,0,담양군,948550.0,1700350.0
다마485006,2,4,0,0,0,담양군,948550.0,1700650.0
다마485013,1,0,0,0,0,담양군,948550.0,1701350.0
다마486010,2,0,0,0,0,담양군,948650.0,1701050.0
다마486014,1,0,0,0,0,담양군,948650.0,1701450.0
다마486032,1,0,0,0,0,담양군,948650.0,1703250.0
다마486052,1,0,0,0,0,담양군,948650.0,1705250.0
다마487000,1,0,0,0,0,담양군,948750.0,1700050.0
다마487031,1,0,0,0,0,담양군,948750.0,1703150.0
다마487032,1,0,0,0,0,담양군,948750.0,1703250.0
다마488001,1,0,0,0,0,담양군,948850.0,1700150.0
다마488013,1,0,0,0,0,담양군,948850.0,1701350.0
다마488025,1,0,0,0,0,담양군,948850.0,1702550.0
다마489001,1,3,0,0,0,담양군,948950.0,1700150.0
다마489013,1,6,0,0,0,담양군,948950.0,1701350.0
다마489017,1,0,0,0,0,담양군,948950.0,1701750.0
다마489023,1,0,0,0,0,담양군,948950.0,1702350.0
다마490022,1,0,0,0,0,담양군,949050.0,1702250.0
다마490024,1,0,0,0,0,담양군,949050.0,1702450.0
다마490027,1,0,0,0,0,담양군,949050.0,1702750.0
다마491013,1,0,0,0,0,담양군,949150.0,1701350.0
다마491014,2,0,0,0,0,담양군,949150.0,1701450.0
다마491015,1,0,0,0,0,담양군,949150.0,1701550.0
다마491016,6,8,1,0,0,담양군,949150.0,1701650.0
다마491052,2,1,0,0,0,담양군,949150.0,1705250.0
다마491053,2,0,0,0,0,담양군,949150.0,1705350.0
다마492049,1,0,0,0,0,담양군,949250.0,1704950.0
다마493007,1,0,0,0,0,담양군,949350.0,1700750.0
다마493049,1,0,0,0,0,담양군,949350.0,1704950.0
다마494023,3,0,0,0,0,담양군,949450.0,1702350.0
다마494024,1,1,0,0,0,담양군,949450.0,1702450.0
다마494032,1,0,0,0,0,담양군,949450.0,1703250.0
다마494037,2,1,0,0,0,담양군,949450.0,1703750.0
다마494064,1,0,0,0,0,담양군,949450.0,1706450.0
다마495028,2,0,0,0,0,담양군,949550.0,1702850.0
다마496011,1,0,0,0,0,담양군,949650.0,1701150.0
다마496023,4,2,0,1,0,담양군,949650.0,1702350.0
다마496027,1,0,1,0,0,담양군,949650.0,1702750.0
다마497023,2,2,0,0,0,담양군,949750.0,1702350.0
다마497029,1,1,0,0,0,담양군,949750.0,1702950.0
다마497042,1,1,1,0,0,담양군,949750.0,1704250.0
다마498017,1,0,0,0,0,담양군,949850.0,1701750.0
다마498022,2,0,0,0,0,담양군,949850.0,1702250.0
다마498047,2,0,0,1,0,담양군,949850.0,1704750.0
다마498048,1,1,0,1,2,담양군,949850.0,1704850.0
다마498049,1,1,0,0,0,담양군,949850.0,1704950.0
다마498057,1,0,0,0,0,담양군,949850.0,1705750.0
다마499024,4,0,0,0,0,담양군,949950.0,1702450.0
다마499027,1,0,0,0,0,담양군,949950.0,1702750.0
다마499049,1,0,0,0,0,담양군,949950.0,1704950.0
다마500003,1,0,0,0,0,담양군,950050.0,1700350.0
다마500007,2,0,0,0,0,담양군,950050.0,1700750.0
다마500025,7,3,0,0,0,담양군,950050.0,1702550.0
다마500049,1,1,0,0,0,담양군,950050.0,1704950.0
다마500050,2,1,0,0,0,담양군,950050.0,1705050.0
다마500060,1,0,0,0,0,담양군,950050.0,1706050.0
다마500103,2,0,0,0,0,담양군,950050.0,1710350.0
다마501001,1,0,0,0,1,담양군,950150.0,1700150.0
다마501004,1,0,0,0,0,담양군,950150.0,1700450.0
다마501018,4,0,1,0,0,담양군,950150.0,1701850.0
다마501019,5,1,0,0,0,담양군,950150.0,1701950.0
다마501022,2,0,0,0,0,담양군,950150.0,1702250.0
다마501023,2,0,0,0,0,담양군,950150.0,1702350.0
다마501050,3,0,0,0,4,담양군,950150.0,1705050.0
다마501052,1,0,0,0,0,담양군,950150.0,1705250.0
다마501054,2,0,0,0,0,담양군,950150.0,1705450.0
다마501089,1,0,0,0,0,담양군,950150.0,1708950.0
다마502014,2,0,0,0,0,담양군,950250.0,1701450.0
다마502019,3,0,0,0,0,담양군,950250.0,1701950.0
다마502020,1,1,0,0,0,담양군,950250.0,1702050.0
다마502050,5,0,0,0,0,담양군,950250.0,1705050.0
다마502052,1,0,0,0,0,담양군,950250.0,1705250.0
다마503050,5,1,1,0,0,담양군,950350.0,1705050.0
다마504018,1,0,0,0,0,담양군,950450.0,1701850.0
다마504022,1,0,0,0,0,담양군,950450.0,1702250.0
다마504024,1,0,0,0,0,담양군,950450.0,1702450.0
다마504050,1,2,0,0,0,담양군,950450.0,1705050.0
다마504051,1,0,0,0,0,담양군,950450.0,1705150.0
다마504052,1,0,0,0,0,담양군,950450.0,1705250.0
다마504094,1,0,0,0,0,담양군,950450.0,1709450.0
다마505053,1,0,0,0,0,담양군,950550.0,1705350.0
다마505058,1,0,0,0,0,담양군,950550.0,1705850.0
다마506090,1,0,0,0,0,담양군,950650.0,1709050.0
다마507050,1,0,0,0,0,담양군,950750.0,1705050.0
다마507080,1,0,0,0,0,담양군,950750.0,1708050.0
다마508025,1,0,0,0,0,담양군,950850.0,1702550.0
다마508027,2,0,0,0,0,담양군,950850.0,1702750.0
다마508048,1,0,0,0,0,담양군,950850.0,1704850.0
다마508049,2,0,0,0,0,담양군,950850.0,1704950.0
다마508050,1,0,0,0,0,담양군,950850.0,1705050.0
다마509029,1,0,0,0,0,담양군,950950.0,1702950.0
다마509035,2,0,0,0,0,담양군,950950.0,1703550.0
다마509037,1,0,0,0,0,담양군,950950.0,1703750.0
다마509046,2,1,0,0,0,담양군,950950.0,1704650.0
다마510001,1,0,0,0,0,담양군,951050.0,1700150.0
다마510033,1,0,0,0,0,담양군,951050.0,1703350.0
다마510036,1,0,0,0,0,담양군,951050.0,1703650.0
다마510040,1,0,0,0,0,담양군,951050.0,1704050.0
다마510063,1,0,0,0,0,담양군,951050.0,1706350.0
다마510104,1,0,0,0,0,담양군,951050.0,1710450.0
다마511008,1,0,0,0,0,담양군,951150.0,1700850.0
다마511012,1,0,0,0,0,담양군,951150.0,1701250.0
다마511030,1,0,0,0,0,담양군,951150.0,1703050.0
다마511045,2,0,0,0,0,담양군,951150.0,1704550.0
다마511077,1,0,0,0,0,담양군,951150.0,1707750.0
다마511104,1,0,0,0,0,담양군,951150.0,1710450.0
다마511105,1,0,0,0,0,담양군,951150.0,1710550.0
다마512029,1,0,0,0,0,담양군,951250.0,1702950.0
다마512044,2,1,0,0,0,담양군,951250.0,1704450.0
다마512105,2,0,0,0,0,담양군,951250.0,1710550.0
다마512106,1,0,0,0,0,담양군,951250.0,1710650.0
다마512107,1,0,0,0,0,담양군,951250.0,1710750.0
다마513010,1,1,0,0,0,담양군,951350.0,1701050.0
다마513025,1,0,0,0,0,담양군,951350.0,1702550.0
다마513027,1,1,0,0,0,담양군,951350.0,1702750.0
다마513043,1,0,1,0,0,담양군,951350.0,1704350.0
다마513044,1,1,0,0,0,담양군,951350.0,1704450.0
다마513100,2,0,0,0,0,담양군,951350.0,1710050.0
다마513102,1,0,0,0,0,담양군,951350.0,1710250.0
다마513105,3,0,0,0,0,담양군,951350.0,1710550.0
다마514026,1,1,0,0,0,담양군,951450.0,1702650.0
다마514027,2,1,0,0,0,담양군,951450.0,1702750.0
다마514041,1,2,0,0,0,담양군,951450.0,1704150.0
다마514044,2,0,0,0,0,담양군,951450.0,1704450.0
다마514055,1,0,0,0,0,담양군,951450.0,1705550.0
다마514076,2,0,0,0,0,담양군,951450.0,1707650.0
다마514098,1,0,0,0,0,담양군,951450.0,1709850.0
다마514100,1,0,0,0,0,담양군,951450.0,1710050.0
다마514101,1,0,0,0,0,담양군,951450.0,1710150.0
다마515094,1,0,0,0,0,담양군,951550.0,1709450.0
다마515101,1,0,0,0,0,담양군,951550.0,1710150.0
다마516025,1,0,0,0,0,담양군,951650.0,1702550.0
다마516026,1,0,0,0,0,담양군,951650.0,1702650.0
다마516040,1,0,0,0,0,담양군,951650.0,1704050.0
다마516105,1,0,0,0,0,담양군,951650.0,1710550.0
다마516106,1,0,0,0,0,담양군,951650.0,1710650.0
다마517023,1,0,0,0,0,담양군,951750.0,1702350.0
다마517025,1,0,0,0,0,담양군,951750.0,1702550.0
다마517026,2,2,0,0,0,담양군,951750.0,1702650.0
다마517035,1,0,0,0,0,담양군,951750.0,1703550.0
다마517038,1,1,0,0,0,담양군,951750.0,1703850.0
다마517069,1,0,0,0,0,담양군,951750.0,1706950.0
다마517093,1,0,0,0,0,담양군,951750.0,1709350.0
다마517094,1,0,0,0,0,담양군,951750.0,1709450.0
다마517095,1,2,0,0,0,담양군,951750.0,1709550.0
다마518025,1,0,0,0,0,담양군,951850.0,1702550.0
다마518026,5,1,0,0,0,담양군,951850.0,1702650.0
다마518027,1,0,0,0,0,담양군,951850.0,1702750.0
다마518068,1,0,0,0,0,담양군,951850.0,1706850.0
다마518072,1,0,0,0,0,담양군,951850.0,1707250.0
다마518104,3,0,0,0,0,담양군,951850.0,1710450.0
다마518105,1,0,0,0,0,담양군,951850.0,1710550.0
다마519008,1,0,0,0,0,담양군,951950.0,1700850.0
다마519021,1,0,0,0,0,담양군,951950.0,1702150.0
다마519026,2,1,0,0,0,담양군,951950.0,1702650.0
다마519037,1,0,1,1,0,담양군,951950.0,1703750.0
다마5200,3,0,0,0,0,담양군,952500.0,1700500.0
다마520010,1,0,0,0,0,담양군,952050.0,1701050.0
다마520026,2,2,0,0,0,담양군,952050.0,1702650.0
다마520027,3,0,0,0,0,담양군,952050.0,1702750.0
다마520030,1,0,0,0,0,담양군,952050.0,1703050.0
다마520031,1,0,0,0,0,담양군,952050.0,1703150.0
다마520032,1,0,0,0,0,담양군,952050.0,1703250.0
다마521009,1,0,0,0,0,담양군,952150.0,1700950.0
다마521022,2,0,0,0,0,담양군,952150.0,1702250.0
다마521027,1,0,0,0,0,담양군,952150.0,1702750.0
다마521034,1,0,0,0,0,담양군,952150.0,1703450.0
다마521037,1,0,0,0,0,담양군,952150.0,1703750.0
다마522019,2,0,0,0,0,담양군,952250.0,1701950.0
다마522020,2,2,0,0,0,담양군,952250.0,1702050.0
다마522060,1,0,0,0,0,담양군,952250.0,1706050.0
다마523005,1,0,0,0,0,담양군,952350.0,1700550.0
다마523020,2,40,1,0,0,담양군,952350.0,1702050.0
다마523032,2,1,0,0,0,담양군,952350.0,1703250.0
다마523034,1,0,0,0,0,담양군,952350.0,1703450.0
다마523064,1,0,0,0,0,담양군,952350.0,1706450.0
다마524005,1,0,0,0,0,담양군,952450.0,1700550.0
다마524016,3,1,0,0,0,담양군,952450.0,1701650.0
다마524023,3,0,0,0,0,담양군,952450.0,1702350.0
다마524027,5,1,0,0,0,담양군,952450.0,1702750.0
다마524038,3,0,0,0,0,담양군,952450.0,1703850.0
다마524042,2,1,0,0,0,담양군,952450.0,1704250.0
다마525004,1,0,0,0,0,담양군,952550.0,1700450.0
다마525005,1,0,0,0,0,담양군,952550.0,1700550.0
다마525027,5,1,0,0,0,담양군,952550.0,1702750.0
다마525028,3,0,1,0,0,담양군,952550.0,1702850.0
다마525029,2,1,0,0,0,담양군,952550.0,1702950.0
다마525036,1,0,0,0,0,담양군,952550.0,1703650.0
다마525039,1,0,0,0,0,담양군,952550.0,1703950.0
다마525046,1,0,0,0,0,담양군,952550.0,1704650.0
다마525047,1,0,0,0,0,담양군,952550.0,1704750.0
다마526004,1,0,0,0,0,담양군,952650.0,1700450.0
다마526006,3,0,0,1,0,담양군,952650.0,1700650.0
다마526017,1,0,0,0,0,담양군,952650.0,1701750.0
다마526024,3,3,0,0,0,담양군,952650.0,1702450.0
다마526025,1,3,0,0,0,담양군,952650.0,1702550.0
다마526026,1,0,0,0,0,담양군,952650.0,1702650.0
다마526037,1,0,0,0,0,담양군,952650.0,1703750.0
다마526041,1,0,0,0,0,담양군,952650.0,1704150.0
다마526094,2,0,0,0,0,담양군,952650.0,1709450.0
다마527004,2,0,0,0,0,담양군,952750.0,1700450.0
다마527006,1,2,0,0,0,담양군,952750.0,1700650.0
다마527007,2,1,0,0,1,담양군,952750.0,1700750.0
다마527010,3,0,0,0,0,담양군,952750.0,1701050.0
다마527011,3,0,0,0,0,담양군,952750.0,1701150.0
다마527012,2,2,0,0,0,담양군,952750.0,1701250.0
다마527016,1,1,0,0,0,담양군,952750.0,1701650.0
다마527017,1,0,0,0,0,담양군,952750.0,1701750.0
다마527024,1,0,0,0,0,담양군,952750.0,1702450.0
다마527025,2,0,1,1,0,담양군,952750.0,1702550.0
다마527026,8,1,0,1,0,담양군,952750.0,1702650.0
다마527027,13,5,0,0,0,담양군,952750.0,1702750.0
다마527028,16,7,0,0,0,담양군,952750.0,1702850.0
다마527029,3,10,0,2,0,담양군,952750.0,1702950.0
다마527030,5,4,0,0,0,담양군,952750.0,1703050.0
다마527031,7,4,0,0,0,담양군,952750.0,1703150.0
다마527032,2,0,0,0,0,담양군,952750.0,1703250.0
다마527033,2,1,0,2,0,담양군,952750.0,1703350.0
다마527034,1,1,0,0,0,담양군,952750.0,1703450.0
다마528005,2,0,0,0,0,담양군,952850.0,1700550.0
다마528006,1,0,0,0,0,담양군,952850.0,1700650.0
다마528009,3,0,0,0,0,담양군,952850.0,1700950.0
다마528010,1,0,0,0,0,담양군,952850.0,1701050.0
다마528011,2,1,0,0,0,담양군,952850.0,1701150.0
다마528012,2,1,1,0,0,담양군,952850.0,1701250.0
다마528014,1,1,1,0,0,담양군,952850.0,1701450.0
다마528015,3,1,1,0,0,담양군,952850.0,1701550.0
다마528016,2,15,0,0,0,담양군,952850.0,1701650.0
다마528017,12,0,0,0,0,담양군,952850.0,1701750.0
다마528018,8,1,0,0,0,담양군,952850.0,1701850.0
다마528019,4,0,0,0,0,담양군,952850.0,1701950.0
다마528021,2,0,0,0,0,담양군,952850.0,1702150.0
다마528025,8,2,1,4,0,담양군,952850.0,1702550.0
다마528026,5,3,0,0,0,담양군,952850.0,1702650.0
다마528027,5,0,0,0,0,담양군,952850.0,1702750.0
다마528028,8,3,0,0,0,담양군,952850.0,1702850.0
다마528029,3,9,0,1,0,담양군,952850.0,1702950.0
다마528030,9,1,1,0,0,담양군,952850.0,1703050.0
다마528031,41,2,1,1,0,담양군,952850.0,1703150.0
다마528032,9,1,1,0,0,담양군,952850.0,1703250.0
다마529009,1,0,0,0,0,담양군,952950.0,1700950.0
다마529010,1,2,0,0,0,담양군,952950.0,1701050.0
다마529015,1,4,2,0,0,담양군,952950.0,1701550.0
다마529016,1,6,0,0,0,담양군,952950.0,1701650.0
다마529017,6,5,2,0,0,담양군,952950.0,1701750.0
다마529018,12,9,0,0,0,담양군,952950.0,1701850.0
다마529019,5,1,0,0,0,담양군,952950.0,1701950.0
다마529020,13,0,0,0,0,담양군,952950.0,1702050.0
다마529021,5,3,2,0,0,담양군,952950.0,1702150.0
다마529023,3,12,1,0,0,담양군,952950.0,1702350.0
다마529024,4,1,0,0,0,담양군,952950.0,1702450.0
다마529025,16,3,1,1,0,담양군,952950.0,1702550.0
다마529026,25,5,0,0,0,담양군,952950.0,1702650.0
다마529027,17,28,0,0,1,담양군,952950.0,1702750.0
다마529028,16,109,0,3,0,담양군,952950.0,1702850.0
다마529029,19,47,0,0,0,담양군,952950.0,1702950.0
다마529030,12,8,1,0,0,담양군,952950.0,1703050.0
다마529031,18,13,0,1,0,담양군,952950.0,1703150.0
다마529032,12,6,0,0,0,담양군,952950.0,1703250.0
다마530006,1,0,0,0,0,담양군,953050.0,1700650.0
다마530015,2,2,0,0,0,담양군,953050.0,1701550.0
다마530016,10,3,0,0,0,담양군,953050.0,1701650.0
다마530017,1,9,0,0,0,담양군,953050.0,1701750.0
다마530018,3,3,0,0,0,담양군,953050.0,1701850.0
다마530022,30,28,2,0,0,담양군,953050.0,1702250.0
다마530023,35,25,3,0,0,담양군,953050.0,1702350.0
다마530024,23,10,2,0,0,담양군,953050.0,1702450.0
다마530025,21,5,0,0,1,담양군,953050.0,1702550.0
다마530026,17,2,0,0,0,담양군,953050.0,1702650.0
다마530028,10,8,2,2,0,담양군,953050.0,1702850.0
다마530030,4,3,0,0,0,담양군,953050.0,1703050.0
다마530031,4,4,0,1,1,담양군,953050.0,1703150.0
다마530032,9,3,0,0,0,담양군,953050.0,1703250.0
다마530033,1,1,0,0,0,담양군,953050.0,1703350.0
다마530034,1,1,0,1,0,담양군,953050.0,1703450.0
다마530035,1,0,0,0,0,담양군,953050.0,1703550.0
다마5303,1,0,0,0,0,담양군,953500.0,1703500.0
다마531014,2,1,0,0,0,담양군,953150.0,1701450.0
다마531015,6,0,0,0,0,담양군,953150.0,1701550.0
다마531016,3,0,0,0,0,담양군,953150.0,1701650.0
다마531017,2,1,0,0,0,담양군,953150.0,1701750.0
다마531018,1,2,0,0,0,담양군,953150.0,1701850.0
다마531022,4,4,0,0,0,담양군,953150.0,1702250.0
