grid_id,cnt_store,cnt_112,cnt_5crime,cnt_cctv,cnt_patrol,sigungu,x_center,y_center,hotspot,z_112,z_5crime,z_cctv,z_patrol,need_score,rank_in_sigungu
다다141763,13,2,0,0,0,완도군,914150.0,1576350.0,True,-0.6980321361138097,-0.34615564627733475,-0.7375328405995334,-0.5270462766947298,-0.4118982237440127,46
다다314915,8,2,0,0,0,완도군,931450.0,1591550.0,True,-0.6980321361138097,-0.34615564627733475,-0.7375328405995334,-0.5270462766947298,-0.4118982237440127,46
다다307919,14,4,0,1,0,완도군,930750.0,1591950.0,True,-0.4704129612940891,-0.34615564627733475,-0.266767197663661,-0.5270462766947298,-0.4196618703922284,47
다다145763,29,5,1,0,1,완도군,914550.0,1576350.0,True,-0.3566033738842288,0.016100262617550435,-0.7375328405995334,1.0540925533894598,-0.4987829676616416,48
다다303921,9,1,0,0,0,완도군,930350.0,1592150.0,True,-0.8118417235236699,-0.34615564627733475,-0.7375328405995334,-0.5270462766947298,-0.5257078111538731,49
다다305922,8,1,0,0,0,완도군,930550.0,1592250.0,True,-0.8118417235236699,-0.34615564627733475,-0.7375328405995334,-0.5270462766947298,-0.5257078111538731,49
다다367937,8,1,0,0,0,완도군,936750.0,1593750.0,True,-0.8118417235236699,-0.34615564627733475,-0.7375328405995334,-0.5270462766947298,-0.5257078111538731,49
다다315914,35,3,0,1,0,완도군,931550.0,1591450.0,True,-0.5842225487039494,-0.34615564627733475,-0.266767197663661,-0.5270462766947298,-0.5334714578020887,50
다다302915,8,3,0,1,0,완도군,930250.0,1591550.0,True,-0.5842225487039494,-0.34615564627733475,-0.266767197663661,-0.5270462766947298,-0.5334714578020887,50
다다306917,35,18,0,5,1,완도군,930650.0,1591750.0,True,1.1229212624439548,-0.34615564627733475,1.6162953740798285,1.0540925533894598,-0.5584283475680241,51
다다142763,23,0,0,0,0,완도군,914250.0,1576350.0,True,-0.9256513109335301,-0.34615564627733475,-0.7375328405995334,-0.5270462766947298,-0.6395173985637335,52
다다406766,18,0,0,0,0,완도군,940650.0,1576650.0,True,-0.9256513109335301,-0.34615564627733475,-0.7375328405995334,-0.5270462766947298,-0.6395173985637335,52
다다139763,15,0,0,0,0,완도군,913950.0,1576350.0,True,-0.9256513109335301,-0.34615564627733475,-0.7375328405995334,-0.5270462766947298,-0.6395173985637335,52
다다303922,11,0,0,0,0,완도군,930350.0,1592250.0,True,-0.9256513109335301,-0.34615564627733475,-0.7375328405995334,-0.5270462766947298,-0.6395173985637335,52
다다315913,26,9,0,1,1,완도군,931550.0,1591350.0,True,0.0986349757552123,-0.34615564627733475,-0.266767197663661,1.0540925533894598,-0.6411833483850219,53
다다309916,13,8,0,4,0,완도군,930950.0,1591650.0,True,-0.015174611654647983,-0.34615564627733475,1.1455297311439563,-0.5270462766947298,-0.6705719851565961,54
다다215759,15,3,1,0,1,완도군,921550.0,1575950.0,True,-0.5842225487039494,0.016100262617550435,-0.7375328405995334,1.0540925533894598,-0.7264021424813621,55
다다567951,12,3,0,2,0,완도군,956750.0,1595150.0,True,-0.5842225487039494,-0.34615564627733475,0.20399844527221137,-0.5270462766947298,-0.768854279270025,56
다다297929,7,0,0,1,0,완도군,929750.0,1592950.0,True,-0.9256513109335301,-0.34615564627733475,-0.266767197663661,-0.5270462766947298,-0.8749002200316696,57
다다316912,9,2,0,2,0,완도군,931650.0,1591250.0,True,-0.6980321361138097,-0.34615564627733475,0.20399844527221137,-0.5270462766947298,-0.8826638666798852,58
다다304920,26,4,0,3,0,완도군,930450.0,1592050.0,True,-0.4704129612940891,-0.34615564627733475,0.6747640882080838,-0.5270462766947298,-0.8904275133281008,59
다다305918,35,6,0,4,0,완도군,930550.0,1591850.0,True,-0.24279378647436853,-0.34615564627733475,1.1455297311439563,-0.5270462766947298,-0.8981911599763166,60
다다216758,10,4,0,0,1,완도군,921650.0,1575850.0,True,-0.4704129612940891,-0.34615564627733475,-0.7375328405995334,1.0540925533894598,-0.974848463966387,61
다다381935,12,1,0,2,0,완도군,938150.0,1593550.0,True,-0.8118417235236699,-0.34615564627733475,0.20399844527221137,-0.5270462766947298,-0.9964734540897455,62
다다304919,23,6,0,5,0,완도군,930450.0,1591950.0,True,-0.24279378647436853,-0.34615564627733475,1.6162953740798285,-0.5270462766947298,-1.1335739814442527,63
다라357004,11,2,0,0,1,완도군,935750.0,1600450.0,True,-0.6980321361138097,-0.34615564627733475,-0.7375328405995334,1.0540925533894598,-1.2024676387861075,64
다다381936,8,4,0,1,1,완도군,938150.0,1593650.0,True,-0.4704129612940891,-0.34615564627733475,-0.266767197663661,1.0540925533894598,-1.2102312854343231,65
다다145762,15,1,0,0,1,완도군,914550.0,1576250.0,True,-0.8118417235236699,-0.34615564627733475,-0.7375328405995334,1.0540925533894598,-1.3162772261959679,66
다다407766,9,1,0,0,1,완도군,940750.0,1576650.0,True,-0.8118417235236699,-0.34615564627733475,-0.7375328405995334,1.0540925533894598,-1.3162772261959679,66
다다146763,10,3,0,1,1,완도군,914650.0,1576350.0,True,-0.5842225487039494,-0.34615564627733475,-0.266767197663661,1.0540925533894598,-1.3240408728441837,67
다라358005,16,0,0,0,1,완도군,935850.0,1600550.0,True,-0.9256513109335301,-0.34615564627733475,-0.7375328405995334,1.0540925533894598,-1.4300868136058282,68
다라360004,8,0,0,0,1,완도군,936050.0,1600450.0,True,-0.9256513109335301,-0.34615564627733475,-0.7375328405995334,1.0540925533894598,-1.4300868136058282,68
다다405766,14,2,0,1,1,완도군,940550.0,1576650.0,True,-0.6980321361138097,-0.34615564627733475,-0.266767197663661,1.0540925533894598,-1.4378504602540438,69
다다303923,13,4,0,6,0,완도군,930350.0,1592350.0,True,-0.4704129612940891,-0.34615564627733475,2.087061017015701,-0.5270462766947298,-1.5965759777319095,70
다다309918,20,9,1,4,2,완도군,930950.0,1591850.0,True,0.0986349757552123,0.016100262617550435,1.1455297311439563,2.6352313834736494,-1.7756453189360402,71
다다140755,9,0,0,2,1,완도군,914050.0,1575550.0,True,-0.9256513109335301,-0.34615564627733475,0.20399844527221137,1.0540925533894598,-1.9008524565417007,72
다라359004,8,2,0,0,2,완도군,935950.0,1600450.0,True,-0.6980321361138097,-0.34615564627733475,-0.7375328405995334,2.6352313834736494,-1.9930370538282023,73
다다314911,18,0,0,3,1,완도군,931450.0,1591150.0,True,-0.9256513109335301,-0.34615564627733475,0.6747640882080838,1.0540925533894598,-2.1362352780096368,74
다다302922,14,2,0,8,0,완도군,930250.0,1592250.0,True,-0.6980321361138097,-0.34615564627733475,3.0285923028874455,-0.5270462766947298,-2.294960795487502,75
다다314912,11,2,1,10,0,완도군,931450.0,1591250.0,True,-0.6980321361138097,0.016100262617550435,3.9701235887591904,-0.5270462766947298,-2.4034705295284895,76
다라356004,11,2,0,2,4,완도군,935650.0,1600450.0,True,-0.6980321361138097,-0.34615564627733475,0.20399844527221137,5.7975090436420285,-4.044941526848264,77
다마346005,27,123,4,0,1,장성군,934650.0,1700550.0,True,8.184310667544725,4.201648028315336,-0.6841795522748668,2.0040941700985386,11.726001386948225,1
다마347007,29,34,4,2,0,장성군,934750.0,1700750.0,True,1.9467214876156655,4.201648028315336,0.5401417517959475,-0.42944875073540123,6.093023015400729,2
다마346007,33,29,4,2,1,장성군,934650.0,1700750.0,True,1.5962951291926846,4.201648028315336,0.5401417517959475,2.0040941700985386,4.5258251965607785,3
다마345001,7,4,2,0,0,장성군,934550.0,1700150.0,True,-0.15583666292221973,1.8673991236957053,-0.6841795522748668,-0.42944875073540123,2.2683766122786198,4
다마346012,9,3,2,0,0,장성군,934650.0,1701250.0,True,-0.22592193460681592,1.8673991236957053,-0.6841795522748668,-0.42944875073540123,2.1982913405940234,5
다마348009,14,9,2,2,0,장성군,934850.0,1700950.0,True,0.19458969550076113,1.8673991236957053,0.5401417517959475,-0.42944875073540123,2.0066423186661932,6
다마349009,28,12,1,0,0,장성군,934950.0,1700950.0,True,0.40484551055454965,0.7002746713858894,-0.6841795522748668,-0.42944875073540123,1.6619343334455732,7
다라337996,15,11,1,0,0,장성군,933750.0,1699650.0,True,0.3347602388699535,0.7002746713858894,-0.6841795522748668,-0.42944875073540123,1.5918490617609768,8
다라241962,5,23,0,0,0,장성군,924150.0,1696250.0,True,1.1757834990851077,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,1.2657478696663154,9
다라246967,4,6,1,0,0,장성군,924650.0,1696750.0,True,-0.015666119553027387,0.7002746713858894,-0.6841795522748668,-0.42944875073540123,1.241422703337996,10
다마346009,8,4,1,0,0,장성군,934650.0,1700950.0,True,-0.15583666292221973,0.7002746713858894,-0.6841795522748668,-0.42944875073540123,1.1012521599688037,11
다마351011,16,3,1,0,0,장성군,935150.0,1701150.0,True,-0.22592193460681592,0.7002746713858894,-0.6841795522748668,-0.42944875073540123,1.0311668882842076,12
다마347008,20,2,1,0,0,장성군,934750.0,1700850.0,True,-0.2960072062914121,0.7002746713858894,-0.6841795522748668,-0.42944875073540123,0.9610816165996113,13
다라245958,11,2,1,0,0,장성군,924550.0,1695850.0,True,-0.2960072062914121,0.7002746713858894,-0.6841795522748668,-0.42944875073540123,0.9610816165996113,13
다마346011,5,2,1,0,0,장성군,934650.0,1701150.0,True,-0.2960072062914121,0.7002746713858894,-0.6841795522748668,-0.42944875073540123,0.9610816165996113,13
다마365033,7,1,1,0,0,장성군,936550.0,1703350.0,True,-0.36609247797600825,0.7002746713858894,-0.6841795522748668,-0.42944875073540123,0.8909963449150151,14
다라246958,12,2,1,1,0,장성군,924650.0,1695850.0,True,-0.2960072062914121,0.7002746713858894,-0.07201890023945968,-0.42944875073540123,0.6550012905819078,15
다마348013,6,13,0,0,0,장성군,934850.0,1701350.0,True,0.4749307822391458,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,0.5648951528203535,16
다마348007,18,5,1,2,0,장성군,934850.0,1700750.0,True,-0.08575139123762356,0.7002746713858894,0.5401417517959475,-0.42944875073540123,0.5591767796179927,17
다마350013,4,11,0,0,0,장성군,935050.0,1701350.0,True,0.3347602388699535,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,0.4247246094511612,18
다라338996,11,8,0,0,0,장성군,933850.0,1699650.0,True,0.12450442381616496,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,0.21446879439737265,19
다마349013,16,7,0,0,0,장성군,934950.0,1701350.0,True,0.05441915213156879,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,0.1443835227127765,20
다마347013,5,6,0,0,0,장성군,934750.0,1701350.0,True,-0.015666119553027387,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,0.07429825102818033,21
다라339996,15,4,0,0,0,장성군,933950.0,1699650.0,True,-0.15583666292221973,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,-0.065872292341012,22
다라245959,5,4,0,0,0,장성군,924550.0,1695950.0,True,-0.15583666292221973,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,-0.065872292341012,22
다마347009,5,8,0,1,0,장성군,934750.0,1700950.0,True,0.12450442381616496,-0.4668497809239263,-0.07201890023945968,-0.42944875073540123,-0.09161153162033092,23
다라244958,13,12,0,2,0,장성군,924450.0,1695850.0,True,0.40484551055454965,-0.4668497809239263,0.5401417517959475,-0.42944875073540123,-0.11735077089964979,24
다라242961,11,3,0,0,0,장성군,924250.0,1696150.0,True,-0.22592193460681592,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,-0.1359575640256082,25
다마350011,6,3,0,0,0,장성군,935050.0,1701150.0,True,-0.22592193460681592,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,-0.1359575640256082,25
다마346010,6,3,0,0,0,장성군,934650.0,1701050.0,True,-0.22592193460681592,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,-0.1359575640256082,25
다마435146,4,3,0,0,0,장성군,943550.0,1714650.0,True,-0.22592193460681592,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,-0.1359575640256082,25
다라186942,9,2,0,0,0,장성군,918650.0,1694250.0,True,-0.2960072062914121,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,-0.20604283571020432,26
다마331000,7,2,0,0,0,장성군,933150.0,1700050.0,True,-0.2960072062914121,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,-0.20604283571020432,26
다라307989,6,2,0,0,0,장성군,930750.0,1698950.0,True,-0.2960072062914121,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,-0.20604283571020432,26
다마354013,5,2,0,0,0,장성군,935450.0,1701350.0,True,-0.2960072062914121,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,-0.20604283571020432,26
다마351013,5,2,0,0,0,장성군,935150.0,1701350.0,True,-0.2960072062914121,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,-0.20604283571020432,26
다마361028,4,2,0,0,0,장성군,936150.0,1702850.0,True,-0.2960072062914121,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,-0.20604283571020432,26
다라244959,18,1,0,0,0,장성군,924450.0,1695950.0,True,-0.36609247797600825,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,-0.27612810739480054,27
다라247958,8,1,0,0,0,장성군,924750.0,1695850.0,True,-0.36609247797600825,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,-0.27612810739480054,27
다마373151,8,1,0,0,0,장성군,937350.0,1715150.0,True,-0.36609247797600825,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,-0.27612810739480054,27
다라239964,6,1,0,0,0,장성군,923950.0,1696450.0,True,-0.36609247797600825,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,-0.27612810739480054,27
다마372150,5,1,0,0,0,장성군,937250.0,1715050.0,True,-0.36609247797600825,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,-0.27612810739480054,27
다마351012,4,1,0,0,0,장성군,935150.0,1701250.0,True,-0.36609247797600825,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,-0.27612810739480054,27
다마348008,39,10,1,2,1,장성군,934850.0,1700850.0,True,0.2646749671853573,0.7002746713858894,0.5401417517959475,2.0040941700985386,-0.30716832237599634,28
다마371148,10,1,1,0,1,장성군,937150.0,1714850.0,True,-0.36609247797600825,0.7002746713858894,-0.6841795522748668,2.0040941700985386,-0.3257751155019548,29
다라243960,16,0,0,0,0,장성군,924350.0,1696050.0,True,-0.4361777496606044,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,-0.34621337907939675,30
다라247963,10,0,0,0,0,장성군,924750.0,1696350.0,True,-0.4361777496606044,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,-0.34621337907939675,30
다마347010,7,0,0,0,0,장성군,934750.0,1701050.0,True,-0.4361777496606044,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,-0.34621337907939675,30
다라393934,7,0,0,0,0,장성군,939350.0,1693450.0,True,-0.4361777496606044,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,-0.34621337907939675,30
다라392937,6,0,0,0,0,장성군,939250.0,1693750.0,True,-0.4361777496606044,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,-0.34621337907939675,30
다마438129,6,0,0,0,0,장성군,943850.0,1712950.0,True,-0.4361777496606044,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,-0.34621337907939675,30
다마371149,5,0,0,0,0,장성군,937150.0,1714950.0,True,-0.4361777496606044,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,-0.34621337907939675,30
다마371110,5,0,0,0,0,장성군,937150.0,1711050.0,True,-0.4361777496606044,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,-0.34621337907939675,30
다마366034,5,0,0,0,0,장성군,936650.0,1703450.0,True,-0.4361777496606044,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,-0.34621337907939675,30
다마440128,4,0,0,0,0,장성군,944050.0,1712850.0,True,-0.4361777496606044,-0.4668497809239263,-0.6841795522748668,-0.42944875073540123,-0.34621337907939675,30
다마346008,19,16,0,4,0,장성군,934650.0,1700850.0,True,0.6851865972929344,-0.4668497809239263,1.7644630558667618,-0.42944875073540123,-0.4491703361966721,31
다마346003,24,21,1,5,1,장성군,934650.0,1700350.0,True,1.0356129557159153,0.7002746713858894,2.376623707902169,2.0040941700985386,-0.45447131189854906,32
다마346006,43,19,0,1,1,장성군,934650.0,1700650.0,True,0.895442412346723,-0.4668497809239263,-0.07201890023945968,2.0040941700985386,-0.5374450035067428,33
다라339997,9,6,0,2,0,장성군,933950.0,1699750.0,True,-0.015666119553027387,-0.4668497809239263,0.5401417517959475,-0.42944875073540123,-0.5378624010072268,34
다라246957,11,1,0,1,0,장성군,924650.0,1695750.0,True,-0.36609247797600825,-0.4668497809239263,-0.07201890023945968,-0.42944875073540123,-0.5822084334125041,35
다마436145,10,1,1,1,1,장성군,943650.0,1714550.0,True,-0.36609247797600825,0.7002746713858894,-0.07201890023945968,2.0040941700985386,-0.6318554415196583,36
다마364032,6,0,0,1,0,장성군,936450.0,1703250.0,True,-0.4361777496606044,-0.4668497809239263,-0.07201890023945968,-0.42944875073540123,-0.6522937050971003,37
다라390978,4,0,0,1,0,장성군,939050.0,1697850.0,True,-0.4361777496606044,-0.4668497809239263,-0.07201890023945968,-0.42944875073540123,-0.6522937050971003,37
다라240963,5,8,0,3,0,장성군,924050.0,1696350.0,True,0.12450442381616496,-0.4668497809239263,1.1523024038313547,-0.42944875073540123,-0.7037721836557381,38
다마355016,6,3,0,2,0,장성군,935550.0,1701650.0,True,-0.22592193460681592,-0.4668497809239263,0.5401417517959475,-0.42944875073540123,-0.7481182160610154,39
다라239963,16,2,0,2,0,장성군,923950.0,1696350.0,True,-0.2960072062914121,-0.4668497809239263,0.5401417517959475,-0.42944875073540123,-0.8182034877456115,40
다라223930,8,1,0,2,0,장성군,922350.0,1693050.0,True,-0.36609247797600825,-0.4668497809239263,0.5401417517959475,-0.42944875073540123,-0.8882887594302076,41
다마350005,4,0,0,2,0,장성군,935050.0,1700550.0,True,-0.4361777496606044,-0.4668497809239263,0.5401417517959475,-0.42944875073540123,-0.9583740311148039,42
다마347006,7,8,0,4,0,장성군,934750.0,1700650.0,True,0.12450442381616496,-0.4668497809239263,1.7644630558667618,-0.42944875073540123,-1.0098525096734416,43
다마346002,11,7,0,4,0,장성군,934650.0,1700250.0,True,0.05441915213156879,-0.4668497809239263,1.7644630558667618,-0.42944875073540123,-1.0799377813580378,44
다라340997,10,2,0,3,0,장성군,934050.0,1699750.0,True,-0.2960072062914121,-0.4668497809239263,1.1523024038313547,-0.42944875073540123,-1.124283813763315,45
다마350010,25,2,1,7,0,장성군,935050.0,1701050.0,True,-0.2960072062914121,0.7002746713858894,3.600945011972984,-0.42944875073540123,-1.181480665524314,46
다마349008,14,1,0,3,0,장성군,934950.0,1700850.0,True,-0.36609247797600825,-0.4668497809239263,1.1523024038313547,-0.42944875073540123,-1.1943690854479112,47
다라393977,5,1,0,3,0,장성군,939350.0,1697750.0,True,-0.36609247797600825,-0.4668497809239263,1.1523024038313547,-0.42944875073540123,-1.1943690854479112,47
다마349010,13,5,0,4,0,장성군,934950.0,1701050.0,True,-0.08575139123762356,-0.4668497809239263,1.7644630558667618,-0.42944875073540123,-1.2201083247272302,48
다마439126,10,3,0,0,1,장성군,943950.0,1712650.0,True,-0.22592193460681592,-0.4668497809239263,-0.6841795522748668,2.0040941700985386,-1.3527290244425783,49
다라240962,15,15,0,3,1,장성군,924050.0,1696250.0,True,0.6151013256083382,-0.4668497809239263,1.1523024038313547,2.0040941700985386,-1.4299467422805348,50
다마352010,5,2,0,4,0,장성군,935250.0,1701050.0,True,-0.2960072062914121,-0.4668497809239263,1.7644630558667618,-0.42944875073540123,-1.4303641397810185,51
다라393976,5,0,0,0,1,장성군,939350.0,1697650.0,True,-0.4361777496606044,-0.4668497809239263,-0.6841795522748668,2.0040941700985386,-1.5629848394963668,52
다마352012,10,4,0,5,0,장성군,935250.0,1701250.0,True,-0.15583666292221973,-0.4668497809239263,2.376623707902169,-0.42944875073540123,-1.59627392242953,53
다마346004,26,2,0,2,1,장성군,934650.0,1700450.0,True,-0.2960072062914121,-0.4668497809239263,0.5401417517959475,2.0040941700985386,-2.0349749481625814,54
다마346013,7,2,0,6,0,장성군,934650.0,1701350.0,True,-0.2960072062914121,-0.4668497809239263,2.9887843599375765,-0.42944875073540123,-2.042524791816426,55
다마373152,11,6,0,3,1,장성군,937350.0,1715250.0,True,-0.015666119553027387,-0.4668497809239263,1.1523024038313547,2.0040941700985386,-2.0607141874419,56
다마372149,6,1,0,3,1,장성군,937250.0,1714950.0,True,-0.36609247797600825,-0.4668497809239263,1.1523024038313547,2.0040941700985386,-2.411140545864881,57
다라223932,7,1,0,0,2,장성군,922350.0,1693250.0,True,-0.36609247797600825,-0.4668497809239263,-0.6841795522748668,4.437637090932479,-2.7096710282287404,58
다라458319,11,15,7,0,0,장흥군,945850.0,1631950.0,True,0.41304488036293935,5.184409690357407,-0.6968491854528468,-0.2621112169983113,6.0769347719459255,1
다라458320,17,97,0,1,0,장흥군,945850.0,1632050.0,True,6.515689959599159,-0.576045521150823,0.6518911734881468,-0.2621112169983113,5.744754460203419,2
다라458318,30,15,3,0,0,장흥군,945850.0,1631850.0,True,0.41304488036293935,1.89272099806699,-0.6968491854528468,-0.2621112169983113,2.7852460796555087,3
다라459315,10,3,4,1,0,장흥군,945950.0,1631550.0,True,-0.48002513123260504,2.715643171139594,0.6518911734881468,-0.2621112169983113,2.040728061662071,4
다라455319,22,16,2,0,0,장흥군,945550.0,1631950.0,True,0.4874673813292347,1.0697988249943857,-0.6968491854528468,-0.2621112169983113,2.0367464075491997,5
다라454322,12,14,2,0,0,장흥군,945450.0,1632250.0,True,0.33862237939664397,1.0697988249943857,-0.6968491854528468,-0.2621112169983113,1.8879014056166086,6
다라454323,21,13,2,0,0,장흥군,945450.0,1632350.0,True,0.2641998784303486,1.0697988249943857,-0.6968491854528468,-0.2621112169983113,1.8134789046503133,7
다라456317,13,9,2,0,0,장흥군,945650.0,1631750.0,True,-0.03349012543483286,1.0697988249943857,-0.6968491854528468,-0.2621112169983113,1.515788900785132,8
다라453316,22,20,1,0,0,장흥군,945350.0,1631650.0,True,0.7851573851944161,0.24687665192178135,-0.6968491854528468,-0.2621112169983113,1.5115142383417766,9
다라459316,42,18,2,1,0,장흥군,945950.0,1631650.0,True,0.6363123832618254,1.0697988249943857,0.6518911734881468,-0.2621112169983113,1.5112212300112933,10
다라438118,8,16,1,0,0,장흥군,943850.0,1611850.0,True,0.4874673813292347,0.24687665192178135,-0.6968491854528468,-0.2621112169983113,1.213824234476595,11
다라484189,24,23,2,2,0,장흥군,948450.0,1618950.0,True,1.0084248880933022,1.0697988249943857,2.0006315324291406,-0.2621112169983113,1.2089635553722733,12
다라457316,30,21,1,1,0,장흥군,945750.0,1631650.0,True,0.8595798861607116,0.24687665192178135,0.6518911734881468,-0.2621112169983113,0.9115665598375751,13
다라457317,40,32,0,1,0,장흥군,945750.0,1631750.0,True,1.6782273967899606,-0.576045521150823,0.6518911734881468,-0.2621112169983113,0.9072918973942197,14
다라460317,10,11,1,0,0,장흥군,946050.0,1631750.0,True,0.11535487649775787,0.24687665192178135,-0.6968491854528468,-0.2621112169983113,0.8417117296451182,15
다라458315,26,10,1,0,0,장흥군,945850.0,1631550.0,True,0.040932375531462506,0.24687665192178135,-0.6968491854528468,-0.2621112169983113,0.7672892286788229,16
다라457318,39,21,0,0,0,장흥군,945750.0,1631850.0,True,0.8595798861607116,-0.576045521150823,-0.6968491854528468,-0.2621112169983113,0.7630145662354677,17
다라485099,9,9,1,0,0,장흥군,948550.0,1609950.0,True,-0.03349012543483286,0.24687665192178135,-0.6968491854528468,-0.2621112169983113,0.6928667277125276,18
다라456318,13,8,1,0,0,장흥군,945650.0,1631850.0,True,-0.10791262640112823,0.24687665192178135,-0.6968491854528468,-0.2621112169983113,0.6184442267462322,19
다라485098,10,5,1,0,0,장흥군,948550.0,1609850.0,True,-0.33118012930001434,0.24687665192178135,-0.6968491854528468,-0.2621112169983113,0.39517672384734603,20
다라483188,22,3,1,0,0,장흥군,948350.0,1618850.0,True,-0.48002513123260504,0.24687665192178135,-0.6968491854528468,-0.2621112169983113,0.24633172191475536,21
다라456319,45,8,2,2,0,장흥군,945650.0,1631950.0,True,-0.10791262640112823,1.0697988249943857,2.0006315324291406,-0.2621112169983113,0.09262604087784287,22
다라452313,9,11,0,0,0,장흥군,945250.0,1631350.0,True,0.11535487649775787,-0.576045521150823,-0.6968491854528468,-0.2621112169983113,0.018789556572513966,23
다라437118,28,10,0,0,0,장흥군,943750.0,1611850.0,True,0.040932375531462506,-0.576045521150823,-0.6968491854528468,-0.2621112169983113,-0.05563294439378147,24
다라486099,8,9,0,0,0,장흥군,948650.0,1609950.0,True,-0.03349012543483286,-0.576045521150823,-0.6968491854528468,-0.2621112169983113,-0.1300554453600768,25
다라452318,10,18,0,1,0,장흥군,945250.0,1631850.0,True,0.6363123832618254,-0.576045521150823,0.6518911734881468,-0.2621112169983113,-0.13462311613391537,26
다라457320,33,8,0,0,0,장흥군,945750.0,1632050.0,True,-0.10791262640112823,-0.576045521150823,-0.6968491854528468,-0.2621112169983113,-0.20447794632637212,27
다라460316,11,8,0,0,0,장흥군,946050.0,1631650.0,True,-0.10791262640112823,-0.576045521150823,-0.6968491854528468,-0.2621112169983113,-0.20447794632637212,27
다라451318,8,4,1,1,0,장흥군,945150.0,1631850.0,True,-0.40560263026630966,0.24687665192178135,0.6518911734881468,-0.2621112169983113,-0.3536159565894461,28
다라485188,17,6,1,0,1,장흥군,948550.0,1618850.0,True,-0.25675762833371896,0.24687665192178135,-0.6968491854528468,1.4852968963237643,-0.4041048318473963,29
다라485101,8,5,0,0,0,장흥군,948550.0,1610150.0,True,-0.33118012930001434,-0.576045521150823,-0.6968491854528468,-0.2621112169983113,-0.42774544922525837,30
다라453314,16,3,0,0,0,장흥군,945350.0,1631450.0,True,-0.48002513123260504,-0.576045521150823,-0.6968491854528468,-0.2621112169983113,-0.576590451157849,31
다라457315,14,3,0,0,0,장흥군,945750.0,1631550.0,True,-0.48002513123260504,-0.576045521150823,-0.6968491854528468,-0.2621112169983113,-0.576590451157849,31
다라452315,24,2,0,0,0,장흥군,945250.0,1631550.0,True,-0.5544476321989004,-0.576045521150823,-0.6968491854528468,-0.2621112169983113,-0.6510129521241443,32
다라455312,9,2,0,0,0,장흥군,945550.0,1631250.0,True,-0.5544476321989004,-0.576045521150823,-0.6968491854528468,-0.2621112169983113,-0.6510129521241443,32
다라457324,8,2,0,0,0,장흥군,945750.0,1632450.0,True,-0.5544476321989004,-0.576045521150823,-0.6968491854528468,-0.2621112169983113,-0.6510129521241443,32
다라439118,7,2,0,0,0,장흥군,943950.0,1611850.0,True,-0.5544476321989004,-0.576045521150823,-0.6968491854528468,-0.2621112169983113,-0.6510129521241443,32
다라452314,26,0,1,1,0,장흥군,945250.0,1631450.0,True,-0.7032926341314911,0.24687665192178135,0.6518911734881468,-0.2621112169983113,-0.6513059604546276,33
다라486100,23,1,0,0,0,장흥군,948650.0,1610050.0,True,-0.6288701331651958,-0.576045521150823,-0.6968491854528468,-0.2621112169983113,-0.7254354530904399,34
다라436117,11,1,0,0,0,장흥군,943650.0,1611750.0,True,-0.6288701331651958,-0.576045521150823,-0.6968491854528468,-0.2621112169983113,-0.7254354530904399,34
다라452317,11,1,0,0,0,장흥군,945250.0,1631750.0,True,-0.6288701331651958,-0.576045521150823,-0.6968491854528468,-0.2621112169983113,-0.7254354530904399,34
다라519422,7,1,0,0,0,장흥군,951950.0,1642250.0,True,-0.6288701331651958,-0.576045521150823,-0.6968491854528468,-0.2621112169983113,-0.7254354530904399,34
