grid_id,cnt_112,cnt_cctv,cnt_patrol,env_score
다라131660,0,0,0,1.0
다라131661,0,0,0,1.0
다라131662,0,0,0,1.0
다라131663,0,0,0,1.0
다라131664,0,0,0,1.0
다라131665,0,0,0,1.0
다라131666,0,0,0,1.0
다라131667,0,0,0,1.0
다라131668,0,0,0,1.0
다라131669,0,0,0,1.0
다라131670,0,0,0,1.0
다라131671,0,0,0,1.0
다라131675,0,0,0,1.0
다라131676,0,0,0,1.0
다라131677,0,0,0,1.0
다라131678,0,0,0,1.0
다라131679,0,0,0,1.0
다라131680,0,0,0,1.0
다라131681,0,0,0,1.0
다라131682,0,0,0,1.0
다라131683,0,0,0,1.0
다라131684,0,0,0,1.0
다라131685,0,0,0,1.0
다라131686,0,0,0,1.0
다라131687,0,0,0,1.0
다라131688,0,0,0,1.0
다라131689,0,0,0,1.0
다라131690,0,0,0,1.0
다라131691,0,0,0,1.0
다라131692,0,0,0,1.0
다라131693,0,0,0,1.0
다라131694,0,0,0,1.0
다라131695,0,0,0,1.0
다라131696,0,0,0,1.0
다라131697,0,0,0,1.0
다라131698,0,0,0,1.0
다라131699,0,0,0,1.0
다라131703,0,0,0,1.0
다라131704,0,0,0,1.0
다라131705,0,0,0,1.0
다라131706,0,0,0,1.0
다라131707,0,0,0,1.0
다라131708,0,0,0,1.0
다라131709,0,0,0,1.0
다라131710,0,0,0,1.0
다라131711,0,0,1,1.0
다라131712,0,0,0,1.0
다라131713,0,0,0,1.0
다라131714,0,0,0,1.0
다라131715,0,0,0,1.0
다라131716,0,0,0,1.0
다라131717,0,0,0,1.0
다라131718,0,0,0,1.0
다라131719,0,0,0,1.0
다라131720,0,0,0,1.0
다라131721,0,0,0,1.0
다라131722,0,0,0,1.0
다라131723,0,0,0,1.0
다라131724,0,0,0,1.0
다라131725,0,0,0,1.0
다라131726,0,0,0,1.0
다라131727,0,0,0,1.0
다라131728,0,0,0,1.0
다라131729,0,0,0,1.0
다라131730,0,0,0,1.0
다라131731,0,0,0,1.0
다라131732,0,0,0,1.0
다라131733,0,0,0,1.0
다라131734,0,0,0,1.0
다라131735,0,0,0,1.0
다라131736,0,0,0,1.0
다라131737,0,0,0,1.0
다라131738,0,0,0,1.0
다라131739,0,0,0,1.0
다라131740,0,0,0,1.0
다라131741,0,0,0,1.0
다라131742,0,0,0,1.0
다라131743,0,0,0,1.0
다라131744,0,0,0,1.0
다라131745,0,0,0,1.0
다라131746,0,0,0,1.0
다라131747,0,1,0,0.7109351736821121
다라131748,0,0,0,1.0
다라131749,0,0,0,1.0
다라131750,0,0,0,1.0
다라131751,0,0,0,1.0
다라131752,0,0,0,1.0
다라131753,0,0,0,1.0
다라131754,0,0,0,1.0
다라131755,0,0,0,1.0
다라131756,0,0,0,1.0
다라131757,0,0,0,1.0
다라131758,0,0,0,1.0
다라131759,0,0,0,1.0
다라131760,0,0,0,1.0
다라131761,0,0,0,1.0
다라131762,0,0,0,1.0
다라131763,0,0,0,1.0
다라131764,0,0,0,1.0
다라131765,0,0,0,1.0
다라131767,0,0,0,1.0
다라131768,0,0,0,1.0
다라131769,0,0,0,1.0
다라131770,0,0,0,1.0
다라131771,0,0,0,1.0
다라131772,0,0,0,1.0
다라131775,0,0,0,1.0
다라131776,0,0,0,1.0
다라131777,0,0,0,1.0
다라131780,0,0,0,1.0
다라131781,0,0,0,1.0
다라131783,0,0,0,1.0
다라131788,0,0,0,1.0
다라131789,0,0,0,1.0
다라131790,0,0,0,1.0
다라131791,0,0,0,1.0
다라131804,0,0,0,1.0
다라131805,0,0,0,1.0
다라131809,0,0,0,1.0
다라131810,0,0,0,1.0
다라131811,0,0,0,1.0
다라131812,0,0,0,1.0
다라131813,0,0,0,1.0
다라131828,0,0,0,1.0
다라131829,0,0,0,1.0
다라131835,0,0,0,1.0
다라131836,0,0,0,1.0
다라131837,0,0,0,1.0
다라131842,0,0,0,1.0
다라131843,0,0,0,1.0
다라131844,0,0,0,1.0
다라131845,0,0,0,1.0
다라131846,0,0,0,1.0
다라131848,0,0,0,1.0
다라131849,0,0,0,1.0
다라131850,0,0,0,1.0
다라131851,0,0,0,1.0
다라131852,0,0,0,1.0
다라131853,0,0,0,1.0
다라131854,0,0,0,1.0
다라131855,0,0,0,1.0
다라131856,0,0,0,1.0
다라131857,0,0,0,1.0
다라131859,0,0,0,1.0
다라131862,0,0,0,1.0
다라131863,0,0,0,1.0
다라131865,0,0,0,1.0
다라131866,0,0,0,1.0
다라131867,0,0,0,1.0
다라131868,0,0,0,1.0
다라131869,0,0,0,1.0
다라131870,0,0,0,1.0
다라131871,0,0,0,1.0
다라131872,0,0,0,1.0
다라131873,0,0,0,1.0
다라131874,0,0,0,1.0
다라131875,0,0,0,1.0
다라131876,0,0,0,1.0
다라131878,0,0,0,1.0
다라131879,0,0,0,1.0
다라131880,0,0,0,1.0
다라132661,0,0,0,1.0
다라132662,0,0,0,1.0
다라132663,0,0,0,1.0
다라132664,0,0,0,1.0
다라132665,0,0,0,1.0
다라132666,0,0,0,1.0
다라132667,0,0,0,1.0
다라132668,0,0,0,1.0
다라132669,0,0,0,1.0
다라132670,0,0,0,1.0
다라132671,0,0,0,1.0
다라132672,0,0,0,1.0
다라132674,0,0,0,1.0
다라132675,0,0,0,1.0
다라132676,0,0,0,1.0
다라132680,0,0,0,1.0
다라132681,0,0,0,1.0
다라132682,2,0,0,1.2794153127047223
다라132683,0,0,0,1.0
다라132685,0,0,0,1.0
다라132686,0,0,0,1.0
다라132687,0,0,0,1.0
다라132688,0,0,0,1.0
다라132689,0,0,0,1.0
다라132690,0,0,0,1.0
다라132691,0,0,0,1.0
다라132692,0,0,0,1.0
다라132693,0,0,0,1.0
다라132694,2,0,0,1.2794153127047223
다라132695,0,0,0,1.0
다라132696,0,0,0,1.0
다라132697,0,0,0,1.0
다라132698,0,0,0,1.0
다라132699,0,0,0,1.0
다라132703,0,0,0,1.0
다라132704,0,0,0,1.0
다라132705,0,0,0,1.0
다라132706,0,0,0,1.0
다라132707,0,0,0,1.0
다라132708,0,0,0,1.0
다라132709,0,0,0,1.0
다라132710,0,0,0,1.0
다라132711,0,0,0,1.0
다라132712,0,0,0,1.0
다라132713,0,0,0,1.0
다라132714,0,0,0,1.0
다라132715,0,0,0,1.0
다라132716,0,0,0,1.0
다라132717,0,0,0,1.0
다라132718,0,0,0,1.0
다라132719,0,0,0,1.0
다라132720,0,0,0,1.0
다라132721,0,0,0,1.0
다라132722,0,0,0,1.0
다라132723,0,0,0,1.0
다라132724,0,0,0,1.0
다라132725,0,0,0,1.0
다라132726,0,0,0,1.0
다라132727,0,0,0,1.0
다라132728,0,0,0,1.0
다라132729,0,0,0,1.0
다라132730,0,0,0,1.0
다라132731,0,0,0,1.0
다라132732,0,0,0,1.0
다라132733,0,0,0,1.0
다라132734,0,3,0,0.4218703473642243
다라132735,0,0,0,1.0
다라132736,0,0,0,1.0
다라132737,0,0,0,1.0
다라132738,0,0,0,1.0
다라132739,0,0,0,1.0
다라132740,0,0,0,1.0
다라132741,1,0,0,1.1762914343888822
다라132742,0,0,0,1.0
다라132743,0,0,0,1.0
다라132744,0,0,0,1.0
다라132745,0,0,0,1.0
다라132746,0,0,0,1.0
다라132747,0,0,0,1.0
다라132748,0,0,0,1.0
다라132749,1,0,0,1.1762914343888822
다라132750,1,0,0,1.1762914343888822
다라132751,0,0,0,1.0
다라132752,0,0,0,1.0
다라132753,0,0,0,1.0
다라132754,0,0,0,1.0
다라132755,0,0,0,1.0
다라132756,0,0,0,1.0
다라132757,0,0,0,1.0
다라132758,0,0,0,1.0
다라132759,0,0,0,1.0
다라132760,0,0,0,1.0
다라132761,0,0,0,1.0
다라132762,0,0,0,1.0
다라132763,0,0,0,1.0
다라132764,0,0,0,1.0
다라132765,1,0,0,1.1762914343888822
다라132766,0,1,0,0.7109351736821121
다라132767,0,0,1,1.0
다라132768,0,0,0,1.0
다라132769,0,0,0,1.0
다라132770,0,0,0,1.0
다라132771,0,0,0,1.0
다라132772,0,0,0,1.0
다라132775,0,0,0,1.0
다라132776,0,0,0,1.0
다라132780,0,0,0,1.0
다라132781,0,0,0,1.0
다라132782,0,0,0,1.0
다라132787,0,0,0,1.0
다라132788,0,0,0,1.0
다라132789,0,0,0,1.0
다라132809,0,0,0,1.0
다라132810,0,0,0,1.0
다라132811,0,0,0,1.0
다라132812,0,0,0,1.0
다라132824,0,0,0,1.0
다라132825,0,0,0,1.0
다라132834,0,0,0,1.0
다라132835,0,0,0,1.0
다라132836,0,0,0,1.0
다라132837,0,0,0,1.0
다라132842,0,0,0,1.0
다라132843,0,0,0,1.0
다라132844,0,0,0,1.0
다라132850,0,0,0,1.0
다라132851,0,0,0,1.0
다라132852,0,0,0,1.0
다라132853,0,0,0,1.0
다라132854,0,0,0,1.0
다라132855,0,0,0,1.0
다라132856,0,0,0,1.0
다라132857,0,0,0,1.0
다라132858,0,0,0,1.0
다라132859,0,0,0,1.0
다라132862,0,0,0,1.0
다라132863,0,0,0,1.0
다라132866,0,0,0,1.0
다라132867,0,0,0,1.0
다라132868,0,0,0,1.0
다라132869,0,0,0,1.0
다라132870,0,0,0,1.0
다라132871,0,0,0,1.0
다라132872,0,0,0,1.0
다라132874,0,0,0,1.0
다라132875,0,0,0,1.0
다라132876,0,0,0,1.0
다라132880,0,0,0,1.0
다라132881,0,0,0,1.0
다라133662,0,0,0,1.0
다라133663,0,0,0,1.0
다라133664,0,0,0,1.0
다라133665,0,0,0,1.0
다라133666,0,0,0,1.0
다라133667,0,0,0,1.0
다라133668,0,0,0,1.0
다라133669,0,0,0,1.0
다라133673,0,0,0,1.0
다라133674,0,0,0,1.0
다라133675,0,0,0,1.0
다라133676,0,0,0,1.0
다라133677,0,0,0,1.0
다라133680,0,0,0,1.0
다라133681,0,0,0,1.0
다라133682,0,0,0,1.0
다라133683,0,0,0,1.0
다라133684,0,0,0,1.0
다라133685,0,0,0,1.0
다라133686,0,0,0,1.0
다라133687,0,0,0,1.0
다라133688,0,0,0,1.0
다라133689,0,0,0,1.0
다라133690,0,0,0,1.0
다라133691,0,0,0,1.0
다라133692,0,0,0,1.0
다라133693,0,0,0,1.0
다라133694,0,0,0,1.0
다라133695,0,0,0,1.0
다라133696,0,0,0,1.0
다라133699,0,0,0,1.0
다라133700,0,0,0,1.0
다라133703,0,0,0,1.0
다라133704,0,0,0,1.0
다라133705,0,0,0,1.0
다라133706,0,0,0,1.0
다라133707,0,0,0,1.0
다라133708,1,0,0,1.1762914343888822
다라133709,0,0,0,1.0
다라133710,0,0,0,1.0
다라133711,1,0,0,1.1762914343888822
다라133712,0,0,0,1.0
다라133713,0,0,0,1.0
다라133714,0,0,0,1.0
다라133715,0,0,0,1.0
다라133716,0,0,0,1.0
다라133717,0,0,0,1.0
다라133718,0,0,0,1.0
다라133719,0,0,0,1.0
다라133720,0,0,0,1.0
다라133721,0,0,0,1.0
다라133722,0,0,0,1.0
다라133723,0,0,0,1.0
다라133724,0,0,0,1.0
다라133725,0,0,0,1.0
다라133726,0,0,0,1.0
다라133727,0,0,0,1.0
다라133728,0,0,0,1.0
다라133729,0,0,0,1.0
다라133730,0,0,0,1.0
다라133731,0,0,0,1.0
다라133732,0,0,0,1.0
다라133733,1,0,0,1.1762914343888822
다라133734,0,0,0,1.0
다라133735,0,0,0,1.0
다라133736,0,0,0,1.0
다라133737,0,0,0,1.0
다라133738,0,0,0,1.0
다라133739,0,0,0,1.0
다라133740,0,0,0,1.0
다라133741,0,0,0,1.0
다라133742,0,0,0,1.0
다라133743,0,0,0,1.0
다라133744,1,0,0,1.1762914343888822
다라133745,0,0,0,1.0
다라133746,0,0,0,1.0
다라133747,0,0,0,1.0
다라133748,0,0,0,1.0
다라133749,0,0,0,1.0
다라133750,2,0,0,1.2794153127047223
다라133751,1,0,0,1.1762914343888822
다라133752,0,0,0,1.0
다라133753,0,0,0,1.0
다라133754,0,0,0,1.0
다라133755,0,0,0,1.0
다라133756,0,0,0,1.0
다라133757,0,0,0,1.0
다라133758,0,0,0,1.0
다라133759,0,0,0,1.0
다라133760,0,0,0,1.0
다라133761,0,0,0,1.0
다라133762,0,0,0,1.0
다라133763,1,0,0,1.1762914343888822
다라133764,0,0,0,1.0
다라133765,0,0,0,1.0
다라133766,0,0,0,1.0
다라133767,0,0,0,1.0
다라133768,0,0,0,1.0
다라133769,0,0,0,1.0
다라133770,0,0,0,1.0
다라133771,0,0,0,1.0
다라133772,0,0,0,1.0
다라133773,0,0,0,1.0
다라133774,0,0,0,1.0
다라133775,0,0,0,1.0
다라133776,0,0,0,1.0
다라133777,0,0,0,1.0
다라133778,0,0,0,1.0
다라133780,0,0,0,1.0
다라133781,0,0,0,1.0
다라133782,0,0,0,1.0
다라133784,0,0,0,1.0
다라133785,0,0,0,1.0
다라133786,0,0,0,1.0
다라133787,0,0,0,1.0
다라133788,0,0,0,1.0
다라133789,0,0,0,1.0
다라133810,0,0,0,1.0
다라133811,0,0,0,1.0
다라133812,0,0,0,1.0
다라133814,0,0,0,1.0
다라133824,0,0,0,1.0
다라133825,0,0,0,1.0
다라133834,0,0,0,1.0
다라133835,0,0,0,1.0
다라133836,0,0,0,1.0
다라133837,0,0,0,1.0
다라133842,0,0,0,1.0
다라133843,0,0,0,1.0
다라133844,0,0,0,1.0
다라133852,0,0,0,1.0
다라133853,0,0,0,1.0
다라133854,0,0,0,1.0
다라133855,0,0,0,1.0
다라133856,3,0,0,1.352582868777764
다라133857,0,0,0,1.0
다라133858,0,0,0,1.0
다라133868,0,0,0,1.0
다라133869,0,0,0,1.0
다라133870,0,0,0,1.0
다라133871,0,0,0,1.0
다라134663,0,0,0,1.0
다라134664,0,0,0,1.0
다라134665,0,0,0,1.0
다라134666,0,0,0,1.0
다라134667,0,0,0,1.0
다라134668,0,0,0,1.0
다라134669,0,0,0,1.0
다라134674,0,0,0,1.0
다라134675,0,0,0,1.0
다라134676,0,0,0,1.0
다라134677,0,0,0,1.0
다라134678,0,0,0,1.0
다라134679,0,0,0,1.0
다라134680,0,0,0,1.0
다라134681,0,0,0,1.0
다라134682,0,0,0,1.0
다라134683,0,0,0,1.0
다라134684,0,0,0,1.0
다라134685,0,0,0,1.0
다라134687,0,0,0,1.0
다라134688,0,0,0,1.0
다라134689,0,0,0,1.0
다라134690,0,0,0,1.0
다라134691,0,0,0,1.0
다라134692,0,0,0,1.0
다라134693,0,0,0,1.0
다라134694,0,0,0,1.0
다라134695,0,0,0,1.0
다라134696,0,0,0,1.0
다라134697,0,0,0,1.0
다라134698,0,0,0,1.0
다라134699,0,0,0,1.0
다라134700,0,0,0,1.0
다라134701,0,0,0,1.0
다라134702,0,0,0,1.0
다라134703,0,0,0,1.0
다라134704,0,0,0,1.0
다라134705,0,0,0,1.0
다라134706,0,0,0,1.0
다라134707,0,0,0,1.0
다라134708,0,0,0,1.0
다라134709,0,0,0,1.0
다라134710,0,0,0,1.0
다라134711,0,0,0,1.0
다라134712,0,0,1,1.0
다라134713,0,0,0,1.0
다라134714,0,0,0,1.0
다라134715,0,0,0,1.0
다라134716,0,0,0,1.0
다라134717,0,0,0,1.0
다라134718,0,0,0,1.0
다라134719,0,0,0,1.0
다라134720,0,0,0,1.0
다라134721,0,0,0,1.0
다라134722,0,0,0,1.0
다라134723,0,0,0,1.0
다라134724,0,0,0,1.0
다라134725,0,0,0,1.0
다라134726,0,0,0,1.0
다라134727,0,0,0,1.0
다라134728,0,0,0,1.0
다라134729,0,0,0,1.0
다라134730,0,0,0,1.0
다라134731,0,0,0,1.0
다라134732,0,0,0,1.0
다라134733,0,0,0,1.0
다라134734,0,0,0,1.0
다라134735,0,0,0,1.0
다라134736,0,0,0,1.0
다라134737,0,0,0,1.0
다라134738,0,0,0,1.0
다라134739,0,0,0,1.0
다라134740,0,0,0,1.0
다라134741,0,0,0,1.0
다라134742,0,0,0,1.0
다라134743,0,0,0,1.0
다라134744,1,0,0,1.1762914343888822
다라134745,2,1,0,0.9903504863868344
다라134746,0,0,0,1.0
다라134747,0,0,0,1.0
다라134748,0,0,0,1.0
다라134749,0,0,0,1.0
다라134750,0,0,0,1.0
다라134751,0,0,0,1.0
다라134752,0,4,0,0.3288122585287604
다라134753,0,0,0,1.0
다라134754,0,0,0,1.0
다라134755,0,0,0,1.0
다라134756,0,0,0,1.0
다라134757,0,0,0,1.0
다라134758,0,0,0,1.0
다라134759,0,0,0,1.0
다라134760,0,0,0,1.0
다라134761,0,0,0,1.0
다라134762,1,0,0,1.1762914343888822
다라134763,0,0,0,1.0
다라134764,0,0,0,1.0
다라134765,0,0,0,1.0
다라134766,0,0,0,1.0
다라134767,0,0,0,1.0
다라134768,0,0,0,1.0
다라134769,0,0,0,1.0
다라134770,0,0,0,1.0
다라134771,0,0,1,0.75
다라134772,0,0,0,1.0
다라134773,0,0,0,1.0
다라134774,0,0,0,1.0
다라134775,0,0,0,1.0
다라134776,0,0,0,1.0
다라134777,0,0,0,1.0
다라134778,0,0,0,1.0
다라134779,0,0,0,1.0
다라134780,0,0,0,1.0
다라134781,0,0,0,1.0
다라134782,0,0,0,1.0
다라134783,0,0,0,1.0
다라134784,0,0,0,1.0
다라134785,0,0,0,1.0
다라134786,0,0,0,1.0
다라134787,0,0,0,1.0
다라134788,0,0,0,1.0
다라134789,0,0,0,1.0
다라134790,0,0,0,1.0
다라134811,0,0,0,1.0
다라134812,0,0,0,1.0
다라134813,0,0,0,1.0
다라134817,0,0,0,1.0
다라134834,0,0,0,1.0
다라134835,0,0,0,1.0
다라134836,0,0,0,1.0
다라134844,0,0,0,1.0
다라134852,0,0,0,1.0
다라134853,0,0,0,1.0
다라134854,0,0,0,1.0
다라134855,0,0,0,1.0
다라134856,0,0,0,1.0
다라134857,0,0,0,1.0
다라134858,0,0,0,1.0
다라134866,0,0,0,1.0
다라134869,0,0,0,1.0
다라134870,0,0,0,1.0
다라134871,0,0,0,1.0
다라134872,0,0,0,1.0
다라135663,0,0,0,1.0
다라135664,0,0,0,1.0
다라135665,0,0,0,1.0
다라135666,0,0,0,1.0
다라135667,0,0,0,1.0
다라135668,0,0,0,1.0
다라135669,0,0,0,1.0
다라135670,0,0,0,1.0
다라135674,0,0,0,1.0
다라135675,0,0,0,1.0
다라135676,0,0,0,1.0
다라135677,0,0,0,1.0
다라135678,0,0,0,1.0
다라135679,2,0,0,1.2794153127047223
다라135680,0,0,0,1.0
다라135681,0,0,0,1.0
다라135682,0,0,0,1.0
다라135683,0,0,0,1.0
다라135684,0,0,0,1.0
다라135685,0,0,0,1.0
다라135686,0,0,0,1.0
다라135687,0,0,0,1.0
다라135688,0,0,0,1.0
다라135689,0,0,0,1.0
다라135690,0,0,0,1.0
다라135691,0,0,0,1.0
다라135692,0,0,0,1.0
다라135693,0,0,0,1.0
다라135694,0,0,0,1.0
다라135695,0,0,0,1.0
다라135696,0,0,0,1.0
다라135697,0,0,0,1.0
다라135698,0,0,0,1.0
다라135699,0,0,0,1.0
다라135700,0,0,0,1.0
다라135701,0,0,0,1.0
다라135702,0,0,0,1.0
다라135703,0,0,0,1.0
다라135704,0,0,0,1.0
다라135705,0,0,0,1.0
다라135706,0,0,0,1.0
다라135707,0,0,0,1.0
다라135708,0,0,0,1.0
다라135709,0,0,0,1.0
다라135710,0,0,0,1.0
다라135711,0,0,0,1.0
다라135712,0,0,0,1.0
다라135713,0,0,1,1.0
다라135714,0,0,0,1.0
다라135715,0,0,0,1.0
다라135716,0,0,0,1.0
다라135717,0,0,0,1.0
다라135718,0,0,0,1.0
다라135719,0,0,0,1.0
다라135720,0,0,0,0.75
다라135721,0,0,0,1.0
다라135722,0,0,0,1.0
다라135723,1,0,0,1.1762914343888822
다라135724,0,0,0,1.0
다라135725,0,0,0,1.0
다라135726,0,0,0,1.0
다라135727,0,0,0,1.0
다라135728,0,0,0,1.0
다라135729,0,0,0,1.0
다라135730,0,0,0,1.0
다라135731,0,0,0,1.0
다라135732,0,0,0,1.0
다라135733,0,0,0,1.0
다라135734,0,0,0,1.0
다라135735,0,0,0,1.0
다라135736,0,0,0,1.0
다라135737,0,0,0,1.0
다라135738,0,0,0,1.0
다라135739,0,0,0,1.0
다라135740,0,0,0,1.0
다라135741,0,0,0,1.0
다라135742,0,0,0,1.0
다라135743,0,0,0,1.0
다라135744,0,0,0,1.0
다라135745,0,0,0,1.0
다라135746,1,0,0,1.1762914343888822
다라135747,0,0,0,1.0
다라135748,0,0,0,1.0
다라135749,0,0,0,1.0
다라135750,0,0,0,1.0
다라135751,0,0,0,1.0
다라135752,0,0,0,1.0
다라135753,0,0,0,1.0
다라135754,0,0,0,1.0
다라135755,0,0,0,1.0
다라135756,0,0,0,1.0
다라135757,0,0,0,1.0
다라135758,0,0,0,1.0
다라135759,0,0,0,1.0
다라135760,0,0,0,1.0
다라135761,0,0,0,1.0
다라135762,0,0,0,1.0
다라135763,0,0,0,1.0
다라135764,0,0,0,1.0
다라135765,0,0,0,1.0
다라135766,0,0,0,1.0
다라135767,0,0,0,1.0
다라135768,0,0,0,1.0
다라135769,0,0,0,1.0
다라135770,0,0,0,1.0
다라135771,0,0,0,1.0
다라135772,0,0,0,1.0
다라135773,0,0,0,1.0
다라135774,0,0,0,1.0
다라135775,0,0,0,1.0
다라135776,0,0,0,1.0
다라135777,0,0,0,1.0
다라135778,0,0,0,1.0
다라135779,0,0,0,1.0
다라135780,0,0,0,1.0
다라135781,0,0,0,1.0
다라135782,0,0,0,1.0
다라135783,0,0,0,1.0
다라135784,0,0,0,1.0
다라135785,0,0,0,1.0
다라135786,0,0,0,1.0
다라135787,0,0,0,1.0
다라135812,0,0,0,1.0
다라135813,0,0,0,1.0
다라135814,0,0,0,1.0
다라135815,0,0,0,1.0
다라135816,0,0,0,1.0
다라135817,0,0,0,1.0
다라135818,0,0,0,1.0
다라135819,0,0,0,1.0
다라135844,0,0,0,1.0
다라135845,0,0,0,1.0
다라135856,0,0,0,1.0
다라135857,0,0,0,1.0
다라135866,0,0,0,1.0
다라135867,0,0,0,1.0
다라135868,0,0,0,1.0
다라135869,0,0,0,1.0
다라135870,0,0,0,1.0
다라135871,0,0,0,1.0
다라135872,0,0,0,1.0
다라135873,0,0,0,1.0
다라136663,0,0,0,1.0
다라136664,0,0,0,1.0
다라136665,0,0,0,1.0
다라136666,0,0,0,1.0
다라136667,0,0,0,1.0
다라136669,0,0,0,1.0
다라136672,0,0,0,1.0
다라136673,0,0,0,1.0
다라136674,0,0,0,1.0
다라136675,0,0,0,1.0
다라136676,0,0,0,1.0
다라136677,0,0,0,1.0
다라136678,0,0,0,1.0
다라136679,0,0,0,1.0
다라136680,0,0,0,1.0
다라136681,0,0,0,1.0
다라136682,0,0,0,1.0
다라136683,0,0,0,1.0
다라136684,0,0,0,1.0
다라136685,0,0,0,1.0
다라136686,0,0,0,1.0
다라136687,0,0,0,1.0
다라136688,0,0,0,1.0
다라136689,0,0,0,1.0
다라136690,0,0,0,1.0
다라136691,0,0,0,1.0
다라136692,0,0,0,1.0
다라136693,0,0,0,1.0
다라136694,0,0,0,1.0
다라136695,0,0,0,1.0
다라136696,0,0,0,1.0
다라136697,0,0,0,1.0
다라136698,0,0,0,1.0
다라136699,0,0,0,1.0
다라136700,0,0,0,1.0
다라136701,0,0,0,1.0
다라136702,0,0,0,1.0
다라136703,0,0,0,1.0
다라136704,0,0,0,1.0
다라136705,0,0,0,1.0
다라136706,0,0,0,1.0
다라136707,0,0,0,1.0
다라136708,0,0,0,1.0
다라136710,0,0,0,1.0
다라136711,0,0,0,1.0
다라136712,0,0,0,1.0
다라136713,0,0,1,1.0
다라136714,0,0,0,1.0
다라136715,0,0,0,1.0
다라136716,0,0,0,1.0
다라136717,0,0,0,1.0
다라136718,0,0,0,1.0
다라136719,0,0,0,1.0
다라136720,0,0,0,1.0
다라136721,0,0,0,1.0
다라136722,0,0,0,1.0
다라136723,0,0,0,1.0
다라136724,0,0,0,1.0
다라136725,0,0,0,1.0
다라136726,0,0,0,1.0
다라136727,0,0,0,1.0
다라136728,0,0,0,1.0
다라136729,0,0,0,1.0
다라136730,0,0,0,1.0
다라136731,0,0,0,1.0
다라136732,0,0,0,1.0
다라136733,0,0,0,1.0
다라136734,0,0,0,1.0
다라136735,0,0,0,1.0
다라136736,0,0,0,1.0
다라136737,0,0,0,1.0
다라136738,0,0,0,1.0
다라136739,0,0,0,1.0
다라136740,0,0,0,1.0
다라136741,0,0,0,1.0
다라136742,0,0,0,1.0
다라136743,0,0,0,1.0
다라136744,0,0,0,1.0
다라136745,0,1,0,0.7109351736821121
다라136746,0,0,0,1.0
다라136747,0,0,0,1.0
다라136748,0,0,0,1.0
다라136749,0,0,0,1.0
다라136750,0,0,0,1.0
다라136751,0,0,0,1.0
다라136752,0,0,0,1.0
다라136753,0,0,0,1.0
다라136754,0,0,0,1.0
다라136755,0,0,0,1.0
다라136756,0,0,0,1.0
다라136757,0,0,0,1.0
다라136758,0,0,0,1.0
다라136759,0,0,0,1.0
다라136760,0,0,0,1.0
다라136761,0,0,0,1.0
다라136762,0,0,0,1.0
다라136763,0,0,0,1.0
다라136764,0,0,0,1.0
다라136765,0,0,0,1.0
다라136766,0,0,0,1.0
다라136767,0,0,0,1.0
다라136768,0,0,0,1.0
다라136769,0,0,0,1.0
다라136771,0,0,0,1.0
다라136772,0,0,0,1.0
다라136773,0,0,0,1.0
다라136774,0,0,0,1.0
다라136775,0,0,0,1.0
다라136776,0,0,0,1.0
다라136777,0,0,0,1.0
다라136778,0,0,0,1.0
다라136779,0,0,0,1.0
다라136780,0,0,0,1.0
다라136781,0,0,0,1.0
다라136782,0,0,0,1.0
다라136783,0,0,0,1.0
다라136784,0,0,0,1.0
다라136786,0,0,0,1.0
다라136787,0,0,0,1.0
다라136812,0,0,0,1.0
다라136813,0,0,0,1.0
다라136814,0,0,0,1.0
다라136815,1,0,0,1.1762914343888822
다라136816,0,0,0,1.0
다라136817,0,0,0,1.0
다라136818,0,0,0,1.0
다라136819,0,0,0,1.0
다라136820,0,0,0,1.0
다라136844,0,0,0,1.0
다라136845,0,0,0,1.0
다라136856,0,0,0,1.0
다라136857,0,0,0,1.0
다라136858,0,0,0,1.0
다라136866,0,0,0,1.0
다라136867,0,0,0,1.0
다라136868,0,0,0,1.0
다라136869,0,0,0,1.0
다라136870,0,0,0,1.0
다라136871,0,0,0,1.0
다라136872,0,1,0,0.7109351736821121
다라136873,0,0,0,1.0
다라136879,0,0,0,1.0
다라137664,0,0,0,1.0
다라137665,0,0,0,1.0
다라137666,0,0,0,1.0
다라137667,0,0,0,1.0
다라137672,0,0,0,1.0
다라137673,0,0,0,1.0
다라137674,0,0,0,1.0
다라137675,0,0,0,1.0
다라137676,0,0,0,1.0
다라137677,0,0,0,1.0
다라137678,0,0,0,1.0
다라137679,0,0,0,1.0
다라137680,0,0,0,1.0
다라137681,0,0,0,1.0
다라137682,0,0,0,1.0
다라137683,0,0,0,1.0
다라137684,0,0,0,1.0
다라137685,0,0,0,1.0
다라137686,0,0,0,1.0
다라137687,0,0,0,1.0
다라137688,0,0,0,1.0
다라137689,0,0,0,1.0
다라137690,0,0,0,1.0
다라137691,0,0,0,1.0
다라137692,0,0,0,1.0
다라137693,0,0,0,1.0
다라137694,0,0,0,1.0
다라137695,0,0,0,1.0
다라137697,0,0,0,1.0
다라137698,0,0,0,1.0
다라137699,0,0,0,1.0
다라137700,0,0,0,1.0
다라137701,0,0,0,1.0
다라137702,0,0,0,1.0
다라137703,0,0,0,1.0
다라137704,0,0,0,1.0
다라137705,0,0,0,1.0
다라137706,1,0,0,1.1762914343888822
다라137707,0,0,0,1.0
다라137708,0,0,0,1.0
다라137709,0,0,0,1.0
다라137710,0,0,0,1.0
다라137711,0,0,0,1.0
다라137712,0,0,0,1.0
